Class,Data 
01,"-397.2413,66.54907,-5.514861,39.6489,-4.9595737,-5.374863,-4.4931192,-15.78181,-6.3725038,7.1074553,-20.597807,14.718759,-7.4445424,7.2778273,-3.1820254,-7.0798917,4.814807,-3.6797714,-13.532286,4.4441886"
01,"-411.15967,59.601692,-6.5542855,26.383404,-6.0756927,-1.8455489,-2.2892041,-12.762336,-5.776125,9.716291,-17.35309,12.739721,-10.797856,9.490437,-2.1707523,-5.2198052,2.5276923,-0.70031315,-10.965854,5.0916314"
01,"-462.24063,81.10141,16.898172,34.392216,-5.3420525,10.100983,-6.3924947,-17.956198,-3.4355261,-0.23263541,-10.401024,5.0279493,-7.390954,7.3404613,-12.240422,3.3671598,-2.784046,0.5626507,-11.357302,-1.2359785"
01,"-384.84494,63.56226,-7.2455726,38.205425,-1.7670097,-7.991374,-8.933776,-21.024954,-4.2369637,7.3940234,-21.295403,13.32022,-6.851102,7.475919,-1.3596021,-8.892613,2.8797317,-0.87873757,-15.922043,5.520138"
01,"-398.30618,58.056923,-3.858448,30.121883,-5.0423803,-1.779051,-3.1571038,-18.391363,-4.3003645,5.063744,-14.919173,17.058298,-7.786867,8.972618,-0.2644093,-5.2495747,1.4638329,-0.9737137,-13.655911,5.7597003"
01,"-402.49222,82.56143,2.7759418,20.05471,-10.799794,0.08761187,-1.463647,-8.257284,-9.582365,8.237639,-18.557878,9.460265,-4.2354565,-1.6073189,-2.9635131,-3.147868,-1.4816723,1.6840576,-16.278004,4.226155"
01,"-379.2292,73.47236,-7.6333284,27.310598,-8.974176,-6.5266805,-4.8666296,-19.782286,-4.922747,8.123451,-18.28947,17.133068,-6.3133726,8.874009,-1.0320272,-5.6630034,1.7007401,-2.1739104,-14.446684,3.8807924"
01,"-425.28397,62.17332,0.75391257,42.207535,0.8518511,-6.4898443,-2.131677,-18.712126,-5.7365146,3.4024172,-21.603922,17.203949,-12.624304,9.570315,0.7447617,-5.501455,0.7879781,1.167928,-12.457169,1.921359"
01,"-435.427,76.68838,13.098145,32.636497,-1.5641978,1.6338356,-5.942517,-10.74111,-5.471437,7.786279,-15.16939,8.38183,-6.5222416,6.2132206,-3.3187306,-3.8562238,-0.05680844,-1.5748851,-11.773627,2.5493221"
01,"-420.25003,59.632275,3.5203686,32.854866,0.9932568,-6.934862,-4.3945823,-11.3765335,-3.5533433,7.109909,-17.67451,17.296453,-6.699323,10.258701,0.34996402,-3.3040724,0.87414515,-0.98412824,-10.640676,3.7262855"
01,"-371.01294,28.785368,-16.69374,11.743822,-17.655912,-2.8942444,-5.4433527,-9.293076,-9.752756,6.4563384,-8.500533,10.748287,-6.675085,12.991322,-0.67886186,5.861327,3.2824993,9.131009,0.9106098,8.335919"
01,"-351.32358,58.7347,-4.1171017,-1.0207921,-43.621048,-6.4113255,0.3746184,-12.343205,-10.535511,9.956427,-12.799938,12.366724,-5.3440447,15.529131,-2.744476,8.327765,1.7264457,7.881302,-4.7791195,3.7497563"
01,"-366.31494,65.14228,2.1795082,0.4763388,-26.048428,-1.6414145,-11.92819,-12.382133,-13.751564,-2.284268,-13.4235,8.056412,-0.7129281,13.0449,-6.971643,9.84288,3.6141953,2.7007437,-3.1140862,5.9023314"
01,"-356.3152,44.755886,-13.581413,-10.126929,-13.321294,9.105987,-15.279217,-6.6145816,-15.268352,10.427453,-11.8950815,5.4896054,0.31561103,7.6726813,-5.0840096,4.0753293,-0.25610748,6.683453,-3.657629,7.6605353"
01,"-317.3307,53.154633,-16.711206,-0.4397568,-16.480509,-7.576156,-18.815832,-7.004637,-14.27958,5.1718283,-11.848047,5.7269607,-11.126977,5.619993,-10.728491,7.8239574,-0.8044445,2.9608335,-3.09505,-1.0958172"
01,"-358.03342,55.436424,-8.973558,11.87698,-15.993111,-11.098356,-16.740673,-13.945105,-13.260762,0.5099199,-10.858295,8.679371,-9.484827,12.760465,-6.408385,10.27372,2.4920502,3.8913841,-4.0851965,5.748456"
01,"-352.5121,50.3164,-11.682568,11.660055,-22.172089,-9.495673,-6.3638306,-14.205073,-17.108458,4.4473844,-15.725973,5.749158,-12.834503,10.936432,-1.0378627,7.0996246,3.1530268,10.953599,-3.2948534,6.577821"
01,"-359.25055,47.48507,-5.519195,4.6307006,-11.910476,-11.651118,-15.959044,-13.353505,-18.207634,3.5079436,-10.220404,10.313118,-8.269201,12.888061,-8.887678,7.0277634,2.1037476,3.19117,-2.056039,6.8695536"
01,"-329.47006,38.022526,-24.647142,-3.9769146,-22.990004,6.311928,-12.242181,-5.660626,-13.081131,11.685494,-15.967232,9.176028,-9.014993,11.653541,-0.30659193,5.810801,3.904417,10.297673,-5.29624,5.6608315"
01,"-368.79965,41.373753,-2.7402651,19.255613,-16.566519,-5.7181015,-13.314674,-15.112056,-13.114781,0.0015059476,-11.806062,8.14191,-6.747071,12.770508,-4.2999,7.3736353,4.1147184,1.0490546,-3.3711636,7.922127"
01,"-345.7006,49.24144,-15.245214,12.092763,-20.143648,-10.170181,-10.92124,-14.389266,-17.73654,0.5559326,-13.153053,12.545284,-13.472225,13.148124,-4.260861,5.3767285,5.928799,3.9806743,-5.7752533,4.2170725"
01,"-336.95627,52.984894,-25.116123,1.3834099,-20.648779,-4.247896,-16.355385,-8.047593,-11.492236,5.6674848,-17.254976,9.481807,-8.876124,7.2432017,-2.6900663,8.004441,7.908834,8.034133,-0.76574665,5.245751"
01,"-355.71005,57.067673,-9.534865,5.492977,-16.991356,-8.608528,-10.242875,-9.901832,-22.205019,2.0844085,-16.496553,11.944494,-9.533847,7.910076,3.2518613,1.1004016,3.2469957,9.090389,-6.6939754,7.9419107"
01,"-366.57635,59.712193,-8.696569,4.155618,-17.301382,-4.2351213,-6.8319197,-13.326741,-12.626636,9.051071,-13.538561,8.918237,-9.005078,7.905349,1.3478669,4.287389,3.8102987,9.320113,-2.421309,5.7133617"
01,"-357.41223,65.28176,-10.993543,-3.4994042,-29.23692,-3.943182,-8.525116,-11.333184,-18.343596,0.6824543,-16.996193,1.9668322,-9.552225,13.426486,3.7600167,8.6104555,5.5806994,12.364017,-1.1320832,4.3296924"
01,"-381.31488,67.847466,-8.998899,-2.536101,-18.970715,-0.29921296,-8.488076,-17.940706,-14.357238,2.7666519,-16.113665,9.596783,-12.443232,13.30943,-0.5276074,5.408766,2.4478204,7.4491067,-4.6670194,5.6847453"
01,"-361.16058,49.252426,-2.0721161,-9.815739,-24.062286,0.66866577,-6.4933586,-12.714147,-16.412663,5.322569,-14.918353,11.847757,-6.469409,9.72236,0.04493049,4.4531226,4.293433,9.017701,-3.8047464,4.3320675"
01,"-347.13092,48.577137,-14.994369,-1.8559107,-27.091246,3.6102421,-5.3323,-9.982782,-14.912311,5.9931087,-11.383878,8.82317,-6.3706293,8.971403,-2.3190408,6.055602,-0.20591219,8.2990885,-7.120003,7.208289"
01,"-375.12927,43.203896,-17.593811,-5.186074,-19.651299,5.3018303,-6.0787435,-9.302092,-9.946793,13.290665,-12.152798,12.606055,-7.7487774,9.162727,1.5123646,4.2130904,3.7246187,7.5993342,-4.8764505,5.162805"
01,"-344.8331,31.195902,-23.149584,0.20407733,-26.939482,4.8376374,-12.251031,-6.634202,-9.174911,10.603881,-15.243352,9.953086,-7.952055,11.59252,-1.6272846,8.0325575,4.3908653,11.149523,-7.9149394,9.150735"
01,"-350.83307,29.854374,-15.177781,3.2869182,-17.980795,-2.115414,-11.0862465,-5.1173415,-9.93604,1.8876568,-12.746037,11.444672,-5.7381496,7.727639,-4.7487,8.0028105,2.1530712,10.394308,-2.1198115,10.81219"
01,"-340.33426,47.510418,-9.404387,-3.2810597,-29.391514,-9.248199,-8.977716,-12.670207,-13.1509495,11.501508,-15.496416,12.243054,-8.663355,11.011942,-4.9930897,5.4025583,-0.06411561,7.4540553,-4.681205,9.818032"
01,"-379.3081,25.522533,-3.2211754,2.986335,-13.372585,5.0479345,-12.866583,-10.947941,-8.738898,7.8742123,-17.221485,14.675785,-8.6004715,13.694981,0.042637065,4.8962665,4.7025237,8.662808,-5.209108,8.518327"
01,"-380.72076,9.419726,8.593597,19.829441,-15.793819,-3.553959,-9.933663,-9.022324,-17.771084,7.7816195,-12.739529,10.681184,-9.431647,12.979504,-0.9707689,6.641671,5.3225713,10.70867,-3.6396537,10.087152"
01,"-320.4348,51.752415,-9.522879,-12.645517,-20.995176,-7.42394,-13.7311945,-12.751699,-13.280751,6.1505694,-15.232098,13.166308,-2.503549,8.771509,-10.461668,4.1826825,-1.3541892,4.8726964,-3.1127384,8.568752"
01,"-324.6275,28.419014,-27.219488,5.5580015,-23.782011,4.0287514,-13.438039,-4.2763534,-10.944756,6.056814,-11.054594,9.932078,-10.893059,9.305124,-5.1805534,7.6832395,0.19130917,9.959098,-1.7228974,7.124204"
01,"-300.0378,29.098629,-22.874128,-4.4460826,-36.586407,2.8232174,-5.4371705,-12.055615,-9.90237,8.397328,-12.069896,9.661629,-10.028049,10.673822,-9.27891,11.363561,-0.055117838,10.096301,-4.0737987,5.0600834"
01,"-321.1071,22.504519,-10.32095,0.6769242,-41.749012,5.167392,-5.662099,-10.772233,-10.575802,4.4042,-14.047779,7.513637,-5.717366,10.505671,-5.1074286,10.345795,-1.5308387,15.592908,-3.7210178,9.578211"
01,"-382.33145,31.233074,0.32791027,35.736565,-21.41518,0.09172715,-6.492186,-8.753798,-14.441913,7.219448,-13.899807,9.568258,-7.22523,9.979833,-2.7523189,4.18098,5.004745,10.588326,-3.844979,8.993378"
01,"-359.25107,20.468977,-10.239786,9.71975,-20.465939,7.6248126,-17.84697,-12.176162,-2.6847918,8.91178,-18.524874,17.18125,-11.726304,12.924908,0.22246517,5.633551,5.541641,8.79087,-7.915318,6.238503"
01,"-336.42023,21.282219,-13.7804785,14.690921,-25.690275,1.4815543,-14.929995,-10.364927,-14.801865,10.04422,-16.77558,12.011883,-9.605577,9.653936,1.509767,3.3218982,5.6061487,9.22653,-5.584724,10.600789"
01,"-331.03674,29.54753,-8.280179,6.5581527,-20.217089,-1.693029,-16.188604,-5.0133715,-15.174213,8.329443,-7.555354,8.43071,-4.9771028,7.5099564,-10.291596,8.195258,1.202881,2.960178,-0.6117964,9.6894045"
01,"-346.54883,31.529455,-3.2465432,-9.086629,-9.32263,-4.9981556,-15.173616,-6.5812206,-15.427911,6.1692557,-10.127493,4.0300255,-3.6394513,11.268178,-9.5159645,6.504092,-0.836277,2.3759806,-5.778335,9.104673"
01,"-355.7679,32.56796,-2.8499775,-3.577385,-23.82779,-1.6221806,-4.400224,-6.8934946,-12.275654,9.777194,-9.871761,5.555183,-3.434192,12.528749,-1.3348457,9.776463,0.08432644,9.084285,-0.18967317,7.9423018"
01,"-398.8335,38.31406,4.154158,5.265944,-13.875654,1.9337057,-8.600582,-8.746969,-10.719434,6.798921,-11.531094,9.156418,-9.024323,11.61479,3.2590644,5.0654807,6.168466,8.651635,-3.6421914,7.993978"
01,"-366.33075,45.631203,-5.812935,-3.772732,-14.829967,0.19196165,-9.947165,-14.488235,-12.212774,13.377621,-16.150457,13.65595,-10.282527,9.535072,3.7158544,4.169706,1.2106524,7.457533,-5.4010453,6.474499"
01,"-370.9415,31.29464,-9.615032,-5.837134,-20.057178,-0.68630975,-5.4558315,-10.736143,-11.145663,6.93022,-7.8092737,6.916295,-7.314635,12.7154455,-2.0405557,9.876022,2.6048398,16.346865,-1.891305,7.8521385"
01,"-329.729,46.702175,-5.1198883,-15.570682,-13.102326,-0.9115936,-15.515796,-9.885598,-15.461952,10.407162,-10.973431,9.423247,-2.6254797,9.476629,-9.081051,3.2601328,0.66648483,3.055598,-3.7621975,7.927793"
01,"-348.9673,19.548615,-13.218578,2.8073182,-26.13221,1.6505302,-8.771902,-12.500772,-10.140055,10.167044,-14.931809,12.525644,-7.3049955,14.240818,-0.25245628,7.166985,2.1344898,10.64189,-4.160367,6.78108"
01,"-341.40182,45.23584,-10.126509,-6.2952013,-15.188221,2.062377,-27.633883,-13.431958,-0.5768629,5.623496,-13.638584,9.622755,-7.2059717,12.57584,-7.3947268,5.40215,3.7065525,3.3509111,-3.3340542,5.596322"
01,"-352.56683,33.97769,-5.1017365,18.09198,-11.355708,-13.029878,-11.948725,-3.6357577,-17.223795,7.1909394,-8.002863,8.274649,-4.2560697,4.103407,-7.654719,5.44209,-0.2185916,3.4523282,-1.6522579,7.2042456"
01,"-367.9846,47.284706,-18.232841,-1.2713873,-27.636463,6.4307933,-3.9792664,-6.186096,-14.429004,7.8066683,-13.278524,10.972666,-2.1942003,8.336831,-0.92156404,4.659598,2.40107,8.594385,-7.981876,5.208558"
01,"-354.909,62.745514,1.0460948,-2.1743896,-41.045803,-3.5054438,-2.2868507,-8.7611885,-11.574069,15.81865,-15.083162,9.979658,-3.406339,10.488567,-0.27772924,10.219774,-0.5303759,7.846903,-1.1227403,2.244946"
01,"-346.3683,64.05483,-14.296712,-4.5314283,-18.049665,0.69745934,-9.333384,-10.076491,-14.942933,8.070124,-13.889239,7.911853,1.3299539,12.4869175,-3.5769143,6.6843715,-2.800218,3.9909415,-6.2092957,0.90798396"
01,"-332.34494,57.335087,-20.594322,-22.016193,-18.141836,4.289228,-21.935186,-11.883887,-12.284496,6.9305477,-12.893308,13.188821,-1.55707,11.260572,-4.819738,2.8200707,2.0110972,5.5460863,-3.699751,4.0582333"
01,"-315.54633,23.742908,-19.345308,2.3194754,-27.983341,4.195349,-10.200254,-7.1051903,-11.029362,10.21897,-13.13278,11.488962,-10.477122,8.859636,-4.1079297,6.74171,0.14397107,6.9079237,-3.2541316,8.534438"
01,"-350.82214,38.802185,-10.525893,-3.2370164,-19.411903,-6.1444287,-20.423231,-6.2763705,-16.992117,8.87699,-8.609107,8.609643,2.179618,6.6844196,-6.8459325,5.264519,-2.312991,5.401531,-5.0227375,-0.26747257"
01,"-344.76788,43.0546,-21.396124,-14.8014765,-18.496033,4.397777,-25.02162,-5.225719,-13.760158,10.625281,-7.4331665,10.3102455,-3.352344,7.632501,-5.294276,2.6120472,-0.45690295,3.3913584,-4.1430182,3.8355231"
01,"-358.14047,45.726273,-1.5858525,10.447891,-24.971764,-6.8472714,-8.963538,-12.836973,-13.548945,5.4383664,-13.53206,5.8821735,-14.504661,6.1515546,-2.5487905,6.138614,5.318548,9.226552,-5.443962,3.8876235"
01,"-365.87427,15.973001,-10.725866,15.947954,-23.443537,6.3802557,-12.3895235,-7.4891057,-8.412586,9.336407,-16.587152,11.678811,-7.5817633,10.820578,-1.3339586,5.5202274,5.199764,7.5679245,-5.807656,6.5606904"
01,"-327.40652,36.046707,-24.99434,2.5073442,-25.1425,-0.59850836,-13.938478,-9.61467,-8.622711,12.161569,-13.504692,6.6922393,-11.480369,10.199885,-1.1136184,7.237254,-0.6162046,7.6791067,-2.1984274,7.080386"
01,"-359.15735,13.20462,-1.9447923,0.17049122,-17.416029,-0.7910858,-13.53399,-10.538638,-12.241366,3.6169267,-12.6294365,11.436993,-6.6534977,15.68136,0.0011465333,10.181214,2.134195,11.927415,-4.1737995,7.2886524"
01,"-392.51752,31.53037,-3.4423351,21.436035,-14.620796,-7.9754896,-15.606142,-11.474924,-17.569218,4.8987637,-8.357834,7.166855,-1.0533657,9.853545,-3.7673073,8.935068,1.7755488,2.3638792,-2.2091966,9.762547"
01,"-380.7481,35.773056,-0.64188755,19.19045,-21.561563,-5.1653223,-5.371117,-10.646759,-14.702347,9.1733675,-9.163416,9.101312,-4.287877,12.237807,0.50660455,7.6275916,3.5616612,9.789738,-2.0134387,6.933712"
01,"-344.77234,37.256653,-15.783013,13.752872,-18.129477,-11.910865,-13.729725,-5.172715,-11.846902,3.4617496,-10.21907,9.126448,-8.70117,11.8688965,-1.059523,5.3879976,-2.463221,5.340265,-1.7642559,7.532502"
01,"-357.37866,25.644848,-17.284624,16.298906,-18.58922,-10.379728,-13.271286,-6.1964564,-12.409816,7.8271813,-11.497012,15.625074,-3.9180048,13.964256,-0.93237215,6.2482934,0.5378441,6.2101417,-4.7495747,6.8149056"
01,"-339.20886,42.159893,-14.758861,8.005111,-32.897778,-7.133145,-7.5359874,-13.630747,-9.945329,7.1738925,-15.861589,11.80311,-11.305481,11.558422,-0.5149255,11.176304,1.5985726,9.680979,-3.4635706,6.671246"
01,"-372.68872,36.07691,-7.7039366,11.306977,-13.378112,-10.461399,-15.393789,-7.6274977,-12.619752,4.9181533,-7.356676,6.895037,-2.4048553,9.532066,-6.2080703,11.034188,2.0977929,5.194408,0.88226944,6.1739025"
01,"-373.2342,38.797024,-10.538668,12.038018,-10.016795,1.384935,-13.464389,-3.746958,-11.922825,7.901857,-5.019016,12.038537,-0.8116682,11.341098,-4.7254057,6.5257025,0.056610107,-0.9622861,-4.3828354,6.6259217"
01,"-367.77957,52.69,-18.913857,-8.996764,-16.019773,0.74578196,-17.616514,-3.8997467,-11.965687,8.417829,-6.0840983,4.982727,-2.4439504,8.826127,-6.686316,7.123276,0.8122137,2.8260517,-3.5451999,3.6848173"
01,"-355.14798,33.120544,-9.051737,15.699416,-25.072443,-3.1126215,-12.236953,-6.7296133,-13.98679,5.0467725,-12.454763,6.896125,-8.072151,13.098246,-0.93751657,7.1015954,2.4147453,6.256827,-3.2119071,6.214115"
01,"-363.7063,56.351124,-9.573309,-10.706262,-26.021059,1.0236028,-17.65124,-5.4574695,-12.772348,7.338843,-10.312367,1.8893462,-5.7622614,5.7577033,-5.4055834,5.9470663,2.6799488,5.5105815,-4.776319,5.1379538"
01,"-377.20557,49.660564,1.1109997,16.042198,-23.209206,-1.1382542,-5.825502,-15.837425,-19.031208,2.401186,-14.695964,5.3381286,-12.3847685,9.328229,-2.1453133,3.6666923,4.594487,9.526265,-4.550742,8.486269"
01,"-362.3914,73.91124,-20.85968,-8.268832,-13.320734,2.6319647,-16.799498,-22.499535,-10.342154,3.2176368,-19.831024,12.530752,-12.790464,14.222534,1.5639389,3.9849656,2.9311085,4.7166195,-7.0139084,5.296127"
01,"-369.97888,16.480536,4.3167505,15.86088,-22.67855,-4.357398,-7.78313,-8.797647,-17.19243,3.2648344,-14.178223,12.944607,-8.288329,11.936301,-2.4926183,6.8260746,3.620699,7.859175,-5.3954325,6.918138"
01,"-337.49463,50.75756,-8.882606,13.110288,-23.773008,-7.310365,-14.664546,-16.874542,-16.163345,2.8513117,-16.543869,13.76456,-11.02672,11.615062,-3.768278,2.6171565,1.1549537,4.742516,-4.753274,6.6394234"
01,"-359.62317,37.98147,-11.613259,7.032139,-23.425308,1.7935561,-8.509253,-7.8278584,-13.728967,5.583883,-11.099643,10.042176,-7.6291494,7.862661,-2.7017505,6.6268854,-1.9740069,8.983117,-7.1874685,7.470479"
01,"-350.20142,59.78034,-12.459376,-2.5161107,-13.551326,-5.918905,-18.17867,-17.37531,-11.44546,2.7813427,-13.409187,5.38827,-4.269961,10.655796,-7.2830963,5.5619698,-0.8683308,4.783699,-1.7221977,6.7100105"
01,"-331.34274,47.38513,-11.886249,-0.17602216,-26.250078,-4.618661,-14.9763365,-15.639181,-12.886056,6.7396064,-12.810841,8.678647,-9.338368,10.790295,0.3951441,5.287317,6.1183167,9.6482315,-6.2570543,10.702404"
01,"-363.13223,56.935722,-8.272227,1.2039545,-26.965298,-3.7386043,-4.646952,-10.94961,-17.577297,5.846087,-13.892772,7.249765,-5.81935,10.482264,1.6243023,6.5232177,3.727531,9.142103,-7.3658876,5.4131517"
01,"-352.29672,64.8853,-12.448117,-3.8758721,-38.213104,-0.41680983,-2.9756796,-17.10134,-11.338412,6.6208663,-15.278497,7.8453584,-9.728876,2.0740979,-1.1040319,4.8407083,5.619063,9.229439,-3.4321108,6.564426"
01,"-348.8043,71.97545,-12.371988,-12.049109,-29.00809,-3.9601016,-11.843929,-17.444946,-5.5436363,-5.1127205,-13.280897,7.433792,-9.03453,14.404191,-4.6196795,9.817757,-1.1101147,7.823875,-8.197128,6.9666905"
01,"-376.42038,40.04222,-2.6716368,4.4353037,-18.604588,3.2437909,-7.111624,-15.310627,-18.01348,5.2123146,-12.908219,11.099835,-9.925795,10.1072645,-1.5437015,6.9833193,6.1186395,8.486952,-5.003812,8.987571"
01,"-340.11304,49.58014,-4.40749,-9.877774,-25.794683,3.113857,-12.573295,-4.6354713,-15.50347,5.7120533,-7.309559,1.8402448,-4.6131587,5.8071017,-8.317542,7.8967776,-0.1657856,3.3760285,-4.026643,4.9594817"
01,"-358.0466,58.62387,-11.942876,-11.852723,-22.492748,4.9002223,-14.423975,-9.175467,-16.686619,12.159833,-8.785039,3.0761683,-5.737802,9.01179,-6.6696196,6.6474013,1.4834934,4.7467985,-2.8325899,4.696386"
01,"-360.8662,48.142258,-21.831678,2.2135546,-29.058668,0.17885897,-7.5192413,-11.665523,-12.241421,6.987259,-12.359866,10.501935,-6.6887975,11.325978,-2.927247,7.895661,0.112199165,6.092832,-6.7840376,5.8816276"
01,"-382.91196,53.37075,-8.268162,21.993626,-16.722435,-6.12741,-10.283716,-9.276146,-14.69799,2.197842,-11.522193,9.877409,-9.950035,7.5883117,-5.2117214,8.107162,3.3529449,4.878078,-3.538834,2.5589933"
01,"-338.35574,32.974586,-23.405407,7.9440193,-22.993185,4.521785,-12.26795,-9.037804,-8.536586,7.791953,-15.222316,7.0768733,-9.13389,9.0170355,-2.9580307,6.396406,0.5603258,9.725548,-9.415342,6.922049"
01,"-349.95905,54.83659,-20.021091,0.19146252,-15.103441,2.0376582,-15.385504,-21.008347,-3.0624585,3.313357,-20.819983,16.862988,-15.016893,11.250952,0.56513005,5.0214896,5.8050265,7.5084534,-4.938468,7.2675524"
01,"-353.071,32.88636,-14.206781,-2.1810884,-14.370378,-0.6035046,-11.579964,-7.518743,-10.022567,9.050811,-18.975441,11.477039,-9.762732,9.899706,-2.8787005,6.1466956,1.3422673,7.0513363,-5.6785107,7.105766"
01,"-346.96512,54.630676,-12.83349,-8.640499,-13.37727,-0.36743304,-19.832281,-1.8479844,-11.886286,5.370457,-7.2083726,5.330314,-3.2155213,8.072725,-9.636943,5.5607734,-3.1212692,3.0100553,-2.3119044,8.883159"
01,"-334.2729,59.36274,-13.552962,-0.46204537,-33.879414,-4.098621,-8.353038,-19.203508,-10.036343,7.042233,-19.754412,9.852566,-13.148845,5.9155416,-1.10409,7.517154,0.45421913,8.737004,-7.1561437,6.334149"
01,"-346.75977,65.947556,-17.513662,-3.52742,-36.493397,7.532054,-2.5759616,-19.387981,-9.639743,5.3350296,-11.395624,8.180392,-12.97085,5.9135923,-7.6549454,8.614127,2.9476476,11.513243,-3.0672755,6.462536"
01,"-357.19028,63.1012,-5.9631715,-8.083225,-20.880682,-4.8006134,-20.367346,-9.764666,-22.129257,4.1638265,-10.319007,5.5176525,-1.660219,7.8832135,-6.902026,4.4989147,0.28206512,0.51720953,-1.1622984,2.5582016"
01,"-372.2441,57.078148,-13.702549,13.529904,-12.6586485,-1.5040461,-12.338123,-14.461336,-13.38687,-1.2603072,-14.064902,7.716918,-13.391395,6.3254843,0.91757494,4.7154164,6.3457303,6.906239,-6.2803874,4.295162"
01,"-369.82593,68.70586,-4.883397,-2.8743918,-7.994017,-0.27393672,-18.657818,-21.518166,-13.726222,-0.44022763,-10.198835,2.9241,-7.1236815,6.898398,-10.782383,8.456448,-0.8090771,2.7148206,-2.4454424,4.8161907"
01,"-362.92944,60.918617,-18.915344,-7.0545583,-26.377491,5.8511796,-1.4655933,-11.124438,-9.150871,8.9672785,-10.041259,7.6570773,-7.738413,10.290037,-2.4624705,10.905929,1.1799576,9.606138,-2.994814,2.4314377"
01,"-358.2716,46.875668,-9.824076,-2.4217143,-20.80413,1.4343588,-11.4115,-14.248924,-12.810136,9.568368,-15.281397,7.538076,-8.90051,10.366073,-4.3180633,8.60635,3.3212423,11.547567,-4.282718,7.096099"
01,"-312.03726,49.68969,-19.696638,7.1366343,-15.193558,-14.062235,-20.329418,-7.542108,-13.469539,-2.987301,-11.513046,7.5673304,-8.969204,8.162304,-9.852492,8.307097,-2.8391056,1.8809258,-1.5729158,8.358071"
